1507881378.09593987,$GPROM CORE 6.02 (36023) Oct 15 2009 16:52:08*56

1507881378.0959959,$GPRV=AC SD PDoS SR*20

1507881565.1063869,$GPRMC,075928.00,A,3110.29374,N,12124.35466,E,18.039,345.87,131017,,,A*5A

1507881566.1048739,$GPRMC,075929.00,A,3110.29868,N,12124.35317,E,16.643,346.12,131017,,,A*56

1507881567.10377932,$GPRMC,075930.00,A,3110.30396,N,12124.35129,E,18.187,342.69,131017,,,A*5A

1507881568.10153127,$GPRMC,075931.00,A,3110.30902,N,12124.34930,E,18.842,339.07,131017,,,A*59

1507881569.10583901,$GPRMC,075932.00,A,3110.31393,N,12124.34732,E,17.183,339.18,131017,,,A*50

1507881570.10639763,$GPRMC,075933.00,A,3110.31864,N,12124.34587,E,16.775,341.05,131017,,,A*53

1507881571.10779214,$GPRMC,075934.00,A,3110.32298,N,12124.34418,E,15.309,339.14,131017,,,A*5A

1507881572.10460448,$GPRMC,075935.00,A,3110.32759,N,12124.34260,E,15.876,339.69,131017,,,A*53

1507881573.10456133,$GPRMC,075936.00,A,3110.33184,N,12124.34102,E,15.392,339.95,131017,,,A*52

1507881574.10687017,$GPRMC,075937.00,A,3110.33640,N,12124.33960,E,16.069,342.32,131017,,,A*52

1507881575.10744405,$GPRMC,075938.00,A,3110.34111,N,12124.33829,E,15.860,345.33,131017,,,A*51

1507881576.10533333,$GPRMC,075939.00,A,3110.34616,N,12124.33703,E,17.288,346.54,131017,,,A*5B

1507881577.10856056,$GPRMC,075940.00,A,3110.35100,N,12124.33543,E,17.008,342.43,131017,,,A*5A

1507881578.10316849,$GPRMC,075941.00,A,3110.35610,N,12124.33413,E,19.702,343.34,131017,,,A*5B

1507881579.09989595,$GPRMC,075942.00,A,3110.36159,N,12124.33277,E,18.603,349.30,131017,,,A*5A

1507881580.10346746,$GPRMC,075943.00,A,3110.36684,N,12124.33270,E,18.854,355.16,131017,,,A*5E

1507881581.10349441,$GPRMC,075944.00,A,3110.37187,N,12124.33112,E,18.991,347.07,131017,,,A*50

1507881582.10367513,$GPRMC,075945.00,A,3110.37681,N,12124.32933,E,18.283,343.31,131017,,,A*53

1507881583.10239983,$GPRMC,075946.00,A,3110.38162,N,12124.32759,E,18.168,341.00,131017,,,A*51

1507881584.10526371,$GPRMC,075947.00,A,3110.38615,N,12124.32595,E,17.305,340.80,131017,,,A*5A

1507881585.10262346,$GPRMC,075948.00,A,3110.39057,N,12124.32457,E,16.950,341.57,131017,,,A*5B

1507881586.10589719,$GPRMC,075949.00,A,3110.39476,N,12124.32317,E,15.801,343.58,131017,,,A*55

1507881587.10298538,$GPRMC,075950.00,A,3110.39921,N,12124.32239,E,15.450,345.51,131017,,,A*58

1507881588.1047442,$GPRMC,075951.00,A,3110.40372,N,12124.32145,E,15.553,346.48,131017,,,A*5A

1507881589.10451889,$GPRMC,075952.00,A,3110.40804,N,12124.32060,E,15.237,346.98,131017,,,A*5D

1507881590.10468769,$GPRMC,075953.00,A,3110.41205,N,12124.31967,E,14.575,346.42,131017,,,A*5C

1507881591.10057259,$GPRMC,075954.00,A,3110.41610,N,12124.31814,E,14.430,344.36,131017,,,A*5F

1507881592.10388184,$GPRMC,075955.00,A,3110.42031,N,12124.31688,E,14.276,343.95,131017,,,A*59

1507881593.10229564,$GPRMC,075956.00,A,3110.42450,N,12124.31621,E,13.994,347.13,131017,,,A*50

1507881594.10479808,$GPRMC,075957.00,A,3110.42841,N,12124.31511,E,13.629,348.05,131017,,,A*5C

1507881595.10006189,$GPRMC,075958.00,A,3110.43199,N,12124.31399,E,13.099,347.33,131017,,,A*5F

1507881596.10057974,$GPRMC,075959.00,A,3110.43534,N,12124.31303,E,12.378,346.48,131017,,,A*5E

